,Year,Month,Days,DayOfWeek,IsWeekend,IsHoliday,Nights,Type,RateCode,TrackCode,Occupied,ADR,Rate
17989,2022,4,11,0,0,0,1,3,0,4,88,82.45,99.0
17990,2022,1,11,1,0,0,1,2,18,1,96,76.55,66.75
17991,2022,1,11,1,0,0,1,5,0,4,96,76.55,119.0
17992,2022,9,4,6,1,0,1,2,58,1,83,109.24,85.0
17993,2022,10,23,6,1,0,1,2,104,0,90,86.64,114.0
17994,2022,10,29,5,1,0,1,3,0,3,100,173.64,259.0
17995,2022,5,24,1,0,0,4,7,55,1,100,86.61,126.75
17996,2021,3,2,1,0,0,1,6,3,0,89,74.87,70.0
17997,2022,10,27,3,0,0,1,2,21,1,96,90.77,64.35
17998,2022,1,30,6,1,0,5,3,3,0,63,76.11,70.0
17999,2021,1,16,5,1,0,1,3,1,1,100,106.14,109.0
18000,2022,7,17,6,1,0,2,5,0,1,95,98.81,144.0
18001,2022,10,29,5,1,0,1,6,24,0,100,173.64,70.0
18002,2022,11,28,0,0,0,1,4,0,1,65,82.16,114.0
18003,2022,9,27,1,0,0,2,7,91,1,100,83.68,97.52
18004,2022,9,10,5,1,0,1,2,64,3,100,103.01,110.58
18005,2022,5,15,6,1,0,4,3,5,0,96,84.2,65.0
18006,2022,11,20,6,1,0,3,5,37,0,81,84.56,90.12
18007,2022,1,17,0,0,0,1,2,64,1,94,77.55,98.8
18008,2022,3,29,1,0,0,2,3,106,1,100,82.43,93.6
18009,2022,1,22,5,1,0,1,2,0,1,100,120.28,95.0
18010,2022,7,23,5,1,0,1,2,0,3,100,131.91,169.0
18011,2022,12,24,5,1,0,1,3,58,0,76,89.42,85.0
18012,2022,12,3,5,1,0,1,7,103,1,99,133.03,85.0
18013,2021,12,2,3,0,0,1,6,1,1,99,88.19,99.0
18014,2022,2,10,3,0,0,2,3,1,1,96,102.62,115.0
18015,2021,12,31,4,0,1,2,3,0,0,81,105.58,105.0
18016,2022,8,19,4,0,0,1,3,21,1,100,101.48,64.35
18017,2022,1,12,2,0,0,1,3,20,1,94,78.84,52.0
18018,2022,4,3,6,1,0,4,2,25,0,68,75.22,70.0
18019,2022,10,5,2,0,0,1,3,0,0,100,78.53,129.0
18020,2022,4,19,1,0,0,2,5,24,0,100,85.39,70.0
18021,2022,6,3,4,0,0,1,7,103,1,100,153.43,85.0
18022,2022,11,11,4,0,0,1,6,0,1,100,137.21,159.0
18023,2022,8,18,3,0,0,1,3,0,1,100,86.65,119.0
18024,2022,11,11,4,0,0,2,2,0,1,100,137.21,139.0
18025,2022,8,13,5,1,0,1,3,20,0,100,112.73,77.35
18026,2021,12,6,0,0,0,1,6,1,1,100,98.82,129.0
18027,2022,7,22,4,0,0,2,5,64,0,100,127.61,154.23
18028,2022,3,25,4,0,0,2,2,104,3,100,149.51,169.0
18029,2022,5,6,4,0,0,1,2,0,1,100,135.53,189.0
18030,2022,5,24,1,0,0,1,3,28,1,100,86.61,89.51
18031,2022,7,14,3,0,0,1,3,106,1,100,107.72,161.1
18032,2022,6,19,6,1,0,1,0,64,0,90,84.33,94.05
18033,2022,5,27,4,0,0,1,5,25,0,100,115.71,70.0
18034,2021,6,26,5,1,0,6,3,25,0,100,114.39,70.0
18035,2022,9,28,2,0,0,1,2,58,3,100,90.55,96.65
18036,2022,5,7,5,1,0,1,3,9,1,100,125.34,146.19
18037,2022,3,4,4,0,0,2,3,1,1,100,136.06,120.0
18038,2022,10,17,0,0,0,2,6,85,1,99,84.11,95.2
18039,2022,4,16,5,1,0,1,2,104,3,100,113.29,149.0
18040,2022,10,29,5,1,0,1,6,58,1,100,173.64,119.0
18041,2022,3,4,4,0,0,1,2,43,3,100,136.06,160.55
18042,2022,3,12,5,1,0,1,3,15,0,100,149.7,188.1
18043,2021,4,2,4,0,0,2,3,1,1,99,100.24,80.0
18044,2022,10,28,4,0,0,1,2,0,1,95,168.05,99.0
18045,2022,10,30,6,1,0,1,2,4,1,66,78.72,70.0
18046,2022,7,23,5,1,0,1,3,64,0,100,131.91,173.63
18047,2022,9,27,1,0,0,1,2,58,1,100,83.68,119.0
18048,2022,4,10,6,1,0,5,2,25,0,70,81.29,70.0
18049,2021,1,15,4,0,0,1,3,5,0,83,97.43,65.0
18050,2022,6,8,2,0,0,1,3,24,0,100,92.36,70.0
18051,2022,2,28,0,0,0,1,2,58,3,87,78.75,95.0
18052,2022,1,3,0,0,0,1,2,0,1,93,73.59,80.0
18053,2021,8,5,3,0,0,1,2,4,0,98,79.31,70.0
18054,2022,10,2,6,1,0,1,6,103,1,100,81.67,85.0
18055,2022,10,24,0,0,0,3,3,1,0,100,96.98,71.53
18056,2021,1,14,3,0,0,1,3,1,1,100,85.45,100.0
18057,2022,2,8,1,0,0,1,0,24,0,88,76.98,70.0
18058,2022,9,25,6,1,0,5,3,1,0,95,81.05,70.0
18059,2022,7,28,3,0,0,1,7,0,1,100,93.61,115.0
18060,2022,1,17,0,0,0,2,3,0,1,94,77.55,80.0
18061,2022,4,18,0,0,0,11,2,9,1,99,89.35,90.76
18062,2022,6,24,4,0,0,2,1,58,3,100,128.01,142.6
18063,2022,1,28,4,0,0,1,5,1,1,100,121.52,130.0
18064,2022,1,28,4,0,0,1,3,25,0,100,121.52,70.0
18065,2022,12,16,4,0,0,1,3,1,1,100,149.38,129.0
18066,2022,7,13,2,0,0,1,6,45,0,100,104.96,103.55
18067,2022,3,5,5,1,0,1,2,58,3,100,132.36,169.0
18068,2022,8,26,4,0,0,2,3,1,1,100,111.28,109.0
18069,2021,4,26,0,0,0,1,4,103,0,77,64.77,85.0
18070,2022,11,25,4,0,0,1,3,28,1,85,109.72,74.25
18071,2022,10,17,0,0,0,1,6,0,1,99,84.11,90.0
18072,2022,12,1,3,0,0,1,3,1,1,100,104.94,110.0
18073,2022,10,1,5,1,0,1,4,58,1,100,140.19,184.0
18074,2022,10,16,6,1,0,1,3,104,0,79,74.03,115.4
18075,2022,5,23,0,0,0,1,6,72,0,88,85.5,106.83
18076,2022,5,31,1,0,0,1,2,0,1,78,88.02,123.95
18077,2021,2,13,5,1,0,2,3,1,1,100,107.83,115.0
18078,2022,7,17,6,1,0,1,1,104,1,95,98.81,129.0
18079,2021,10,28,3,0,0,3,5,103,1,73,80.56,85.0
18080,2021,8,3,1,0,0,1,3,1,0,95,89.79,105.0
18081,2022,8,20,5,1,0,1,2,0,0,100,100.31,119.0
18082,2021,2,23,1,0,0,1,2,1,1,99,85.17,105.0
18083,2022,10,11,1,0,0,1,3,0,0,99,90.13,65.0
18084,2022,12,28,2,0,0,1,2,9,1,91,82.6,87.36
18085,2022,7,2,5,1,0,6,3,3,0,99,124.14,70.0
18086,2022,3,28,0,0,0,1,3,20,1,93,80.61,67.6
18087,2021,8,6,4,0,0,1,2,5,0,100,108.97,65.0
18088,2022,5,10,1,0,0,1,2,3,0,100,79.87,70.0
18089,2021,10,25,0,0,0,1,2,5,0,100,91.41,65.0
18090,2022,4,28,3,0,0,1,6,41,1,100,98.14,129.6
18091,2022,5,6,4,0,0,2,5,15,0,100,135.53,65.0
18092,2022,8,20,5,1,0,1,3,52,0,100,100.31,144.1
18093,2022,11,9,2,0,0,1,1,58,1,100,89.3,109.0
18094,2022,8,26,4,0,0,1,3,21,1,100,111.28,77.35
18095,2022,6,7,1,0,0,1,2,20,1,100,102.87,83.14
18096,2022,12,6,1,0,0,2,2,37,1,84,80.0,90.12
18097,2022,10,19,2,0,0,1,6,72,1,100,81.86,100.32
18098,2022,6,30,3,0,0,1,2,20,1,100,91.59,73.61
18099,2022,2,19,5,1,0,1,2,104,1,100,131.42,169.0
18100,2022,3,7,0,0,0,1,3,20,1,84,79.07,52.0
18101,2022,12,10,5,1,0,1,5,103,1,99,148.0,85.0
18102,2021,2,4,3,0,0,3,3,1,1,90,92.13,109.0
18103,2022,4,26,1,0,0,3,5,64,1,100,85.74,127.16
18104,2022,12,31,5,1,0,1,2,106,4,87,98.9,103.55
18105,2022,6,12,6,1,0,5,3,25,0,86,84.34,70.0
18106,2022,11,11,4,0,0,1,1,64,3,100,137.21,132.05
18107,2021,4,21,2,0,0,1,3,5,4,93,75.92,65.0
18108,2022,4,29,4,0,0,2,7,77,1,100,150.9,201.75
18109,2021,9,10,4,0,0,1,3,1,1,100,114.73,120.0
18110,2022,1,9,6,1,0,3,3,58,1,61,76.0,89.95
18111,2022,6,27,0,0,0,1,2,32,1,95,84.45,85.62
18112,2022,8,21,6,1,0,1,7,41,1,72,82.68,89.1
18113,2022,4,15,4,0,0,2,6,56,0,100,105.14,131.57
18114,2022,10,27,3,0,0,1,2,56,1,96,90.77,101.3
18115,2022,2,4,4,0,0,1,2,0,1,100,111.79,129.0
18116,2022,9,6,1,0,0,1,6,64,1,100,32.56,94.05
18117,2022,5,1,6,1,0,1,2,0,1,76,79.59,99.0
18118,2022,8,14,6,1,0,5,3,3,0,100,83.17,70.0
18119,2022,1,8,5,1,0,1,2,65,1,100,108.21,107.18
18120,2022,6,4,5,1,0,1,6,50,1,100,164.1,176.4
18121,2022,5,11,2,0,0,1,5,0,1,100,76.22,114.0
18122,2022,10,17,0,0,0,1,3,106,4,99,84.11,76.5
18123,2022,12,13,1,0,0,1,5,0,1,78,81.45,94.5
18124,2022,5,27,4,0,0,1,3,58,1,100,115.71,149.0
18125,2021,12,4,5,1,0,2,3,1,1,100,119.91,115.0
18126,2022,2,25,4,0,0,1,7,0,0,100,123.82,189.0
18127,2022,11,23,2,0,0,1,2,21,1,61,84.42,67.6
18128,2022,7,10,6,1,0,1,2,0,0,97,102.02,175.0
18129,2022,5,1,6,1,0,5,5,3,0,76,79.59,70.0
18130,2022,8,20,5,1,0,1,3,58,0,100,100.31,159.0
18131,2021,9,8,2,0,0,3,2,1,1,98,86.42,110.0
18132,2022,11,21,0,0,0,1,7,24,1,100,86.91,70.0
18133,2022,11,19,5,1,0,1,6,0,1,99,136.32,139.0
18134,2022,11,25,4,0,0,1,2,71,1,85,109.72,143.1
18135,2022,8,21,6,1,0,5,3,25,0,72,82.68,70.0
18136,2022,11,3,3,0,0,3,2,5,0,90,84.74,65.0
18137,2022,10,27,3,0,0,1,3,0,0,96,90.77,99.0
18138,2022,3,28,0,0,0,4,2,25,0,93,80.61,70.0
18139,2021,12,27,0,0,0,1,6,64,1,99,85.63,85.5
18140,2022,4,6,2,0,0,1,0,0,1,99,84.45,105.0
18141,2021,6,14,0,0,0,1,5,5,0,97,84.12,65.0
18142,2022,2,24,3,0,0,1,3,0,1,100,98.85,85.0
18143,2022,6,2,3,0,0,3,2,0,3,99,103.86,129.0
18144,2022,1,31,0,0,0,2,3,1,0,100,78.06,67.05
18145,2022,3,21,0,0,0,1,3,64,1,100,93.14,98.8
18146,2021,5,18,1,0,0,1,6,103,1,100,77.74,85.0
18147,2022,12,29,3,0,0,1,5,64,1,91,79.54,88.35
18148,2022,11,13,6,1,0,1,5,64,0,62,76.89,101.37
18149,2022,4,8,4,0,0,1,2,24,0,100,136.23,70.0
18150,2021,12,30,3,0,0,1,3,104,3,90,89.96,113.05
18151,2021,7,18,6,1,0,5,3,26,0,88,81.84,70.0
18152,2022,4,27,2,0,0,2,3,56,1,100,85.68,80.36
18153,2022,5,4,2,0,0,1,6,104,1,100,87.28,125.15
18154,2022,6,5,6,1,0,1,3,64,1,88,91.36,113.05
18155,2022,6,3,4,0,0,1,5,0,1,100,153.43,179.0
18156,2022,9,16,4,0,0,1,2,0,0,100,122.23,159.0
18157,2022,12,28,2,0,0,1,2,0,4,91,82.6,90.0
18158,2022,11,11,4,0,0,1,2,71,1,100,137.21,165.6
18159,2021,3,20,5,1,0,1,3,103,0,99,103.79,85.0
18160,2022,1,8,5,1,0,1,2,106,0,100,108.21,140.13
18161,2021,9,2,3,0,0,1,3,0,0,100,83.26,65.0
18162,2022,7,26,1,0,0,2,2,58,3,100,88.87,129.0
18163,2022,12,20,1,0,0,1,3,24,0,76,88.01,70.0
18164,2022,6,15,2,0,0,1,3,9,3,100,91.07,99.96
18165,2022,11,21,0,0,0,1,6,104,1,100,86.91,114.0
18166,2022,2,5,5,1,0,1,0,0,1,100,112.22,134.0
18167,2021,2,21,6,1,0,2,7,1,1,100,105.86,125.0
18168,2021,5,21,4,0,0,2,3,1,1,100,105.12,110.0
18169,2021,12,2,3,0,0,1,5,103,1,99,88.19,85.0
18170,2021,12,29,2,0,0,1,5,41,1,90,78.69,93.6
18171,2021,5,31,0,0,1,4,2,25,0,83,73.58,70.0
18172,2021,2,19,4,0,0,2,6,1,1,99,103.64,115.0
18173,2022,5,31,1,0,0,1,2,64,1,78,88.02,108.3
18174,2022,4,26,1,0,0,3,3,104,1,100,85.74,113.3
18175,2022,4,1,4,0,0,1,7,25,0,100,126.56,70.0
18176,2022,8,24,2,0,0,1,2,0,1,98,84.68,95.0
18177,2022,9,20,1,0,0,1,3,25,1,99,82.56,70.0
18178,2022,12,25,6,1,0,1,6,103,1,94,83.73,85.0
18179,2022,5,5,3,0,0,1,2,58,1,99,89.27,119.0
18180,2022,6,12,6,1,0,1,3,104,1,86,84.34,104.0
18181,2022,12,14,2,0,0,1,1,18,1,95,85.0,74.25
18182,2022,4,1,4,0,0,2,2,0,1,100,126.56,119.0
18183,2022,9,5,0,0,0,4,3,25,0,81,80.09,70.0
18184,2022,4,21,3,0,0,1,3,58,1,100,96.94,129.0
18185,2022,3,17,3,0,0,1,1,103,1,100,86.91,85.0
18186,2022,1,22,5,1,0,1,2,1,1,100,120.28,137.48
18187,2022,4,11,0,0,0,2,2,4,0,88,82.45,70.0
18188,2022,3,30,2,0,0,1,3,64,3,100,84.31,98.8
18189,2022,11,25,4,0,0,1,3,18,1,85,109.72,108.26
18190,2022,2,10,3,0,0,1,6,0,1,96,102.62,124.0
18191,2021,2,19,4,0,0,2,3,1,1,99,103.64,115.0
18192,2022,3,1,1,0,0,1,3,9,1,97,81.35,79.8
18193,2022,9,9,4,0,0,2,3,0,1,100,99.83,135.7
18194,2021,12,5,6,1,0,2,3,1,1,95,99.33,105.0
18195,2022,8,18,3,0,0,3,2,0,1,100,86.65,109.0
18196,2021,1,10,6,1,0,2,3,24,0,62,75.31,70.0
18197,2022,3,4,4,0,0,7,0,3,0,100,136.06,70.0
18198,2022,7,16,5,1,0,1,2,61,1,100,130.04,118.15
18199,2022,6,30,3,0,0,1,3,0,1,100,91.59,111.85
18200,2022,5,28,5,1,0,1,4,3,0,100,121.25,70.0
18201,2022,5,1,6,1,0,5,3,19,0,76,79.59,70.0
18202,2022,5,11,2,0,0,1,3,21,1,100,76.22,67.6
18203,2022,3,15,1,0,0,1,3,58,3,93,77.62,90.0
18204,2022,11,25,4,0,0,2,3,81,1,85,109.72,119.0
18205,2022,7,16,5,1,0,1,3,0,1,100,130.04,70.0
18206,2021,12,26,6,1,0,1,6,103,1,90,74.23,85.0
18207,2022,8,18,3,0,0,1,6,64,1,100,86.65,98.8
18208,2022,6,12,6,1,0,5,3,21,1,86,84.34,75.4
18209,2022,10,10,0,0,0,1,2,10,1,100,82.35,87.77
18210,2021,8,25,2,0,0,4,2,1,1,96,83.55,104.0
18211,2022,7,24,6,1,0,1,7,58,3,97,89.21,114.0
18212,2021,10,7,3,0,0,1,0,5,1,99,83.8,65.0
18213,2022,9,30,4,0,0,1,3,1,1,100,142.96,120.0
18214,2022,7,16,5,1,0,1,2,106,1,100,130.04,116.1
18215,2021,10,19,1,0,0,1,4,4,0,98,76.96,70.0
18216,2021,5,4,1,0,0,1,2,103,1,95,75.13,85.0
18217,2022,2,10,3,0,0,1,5,25,0,96,102.62,70.0
18218,2021,3,25,3,0,0,1,3,1,1,100,83.34,85.0
18219,2022,8,31,2,0,0,1,3,21,1,95,79.46,61.75
18220,2022,3,21,0,0,0,2,1,64,1,100,93.14,113.05
18221,2022,12,8,3,0,0,1,3,102,3,97,84.77,105.32
18222,2022,2,15,1,0,0,5,2,1,1,97,95.44,120.0
18223,2022,6,26,6,1,0,1,3,20,0,94,82.9,66.89
18224,2022,12,28,2,0,0,1,6,64,1,91,82.6,74.4
18225,2022,12,18,6,1,0,1,2,58,1,61,79.01,90.0
18226,2022,7,31,6,1,0,1,7,20,1,90,81.33,64.35
18227,2022,6,10,4,0,0,1,6,24,0,100,128.93,70.0
18228,2022,7,1,4,0,0,8,2,106,3,100,124.75,143.1
18229,2022,12,27,1,0,0,12,5,0,1,99,89.3,109.0
18230,2022,3,14,0,0,0,1,0,78,3,85,77.05,92.1
18231,2022,4,28,3,0,0,1,1,64,1,100,98.14,122.55
18232,2022,1,8,5,1,0,1,5,48,0,100,108.21,131.68
18233,2022,11,5,5,1,0,1,3,104,1,96,112.5,149.0
18234,2022,4,15,4,0,0,2,3,41,1,100,105.14,120.6
18235,2022,1,29,5,1,0,1,2,64,3,100,122.01,134.83
18236,2022,5,12,3,0,0,1,3,9,1,100,84.13,91.56
18237,2022,10,26,2,0,0,1,5,106,1,100,99.19,116.1
18238,2022,8,4,3,0,0,3,6,72,1,100,94.15,117.88
18239,2021,12,31,4,0,1,1,2,103,1,81,105.58,85.0
18240,2022,5,31,1,0,0,1,3,24,0,78,88.02,70.0
18241,2022,1,22,5,1,0,1,3,1,1,100,120.28,125.0
18242,2022,6,29,2,0,0,1,3,0,0,100,88.57,109.65
18243,2022,10,1,5,1,0,1,2,64,1,100,140.19,154.23
18244,2021,5,10,0,0,0,1,2,103,0,95,76.32,85.0
18245,2022,4,30,5,1,0,1,3,49,1,100,156.41,205.05
18246,2021,2,18,3,0,0,4,3,1,1,86,78.35,115.0
18247,2021,12,20,0,0,0,2,2,5,1,96,75.93,65.0
18248,2022,3,6,6,1,0,1,2,0,1,83,80.13,85.0
18249,2022,8,7,6,1,0,5,2,3,0,92,87.99,70.0
18250,2022,11,15,1,0,0,1,3,64,1,99,97.23,101.37
18251,2022,7,24,6,1,0,2,3,64,0,97,89.21,94.05
18252,2022,6,10,4,0,0,1,7,103,3,100,128.93,85.0
18253,2022,2,14,0,0,0,1,3,0,1,91,83.93,99.0
18254,2022,7,23,5,1,0,1,3,0,1,100,131.91,189.0
18255,2022,10,27,3,0,0,1,3,24,0,96,90.77,70.0
18256,2022,12,7,2,0,0,1,6,0,1,80,80.65,104.0
18257,2021,1,23,5,1,0,1,3,1,1,100,100.21,110.0
18258,2022,9,26,0,0,0,3,3,5,0,100,83.7,65.0
18259,2022,10,20,3,0,0,1,2,9,1,96,81.19,83.16
18260,2021,9,26,6,1,0,5,3,3,0,94,84.26,70.0
18261,2022,2,13,6,1,0,5,2,1,0,82,83.81,70.0
18262,2022,8,4,3,0,0,4,3,72,3,100,94.15,104.72
18263,2021,3,1,0,0,0,1,2,1,1,99,92.14,100.0
18264,2022,10,4,1,0,0,1,5,106,4,100,77.29,102.6
18265,2022,12,1,3,0,0,1,7,64,1,100,104.94,122.55
18266,2022,12,25,6,1,0,1,2,9,0,94,83.73,75.6
18267,2022,6,15,2,0,0,1,2,64,1,100,91.07,122.55
18268,2022,10,30,6,1,0,1,3,58,3,66,78.72,85.0
18269,2022,6,16,3,0,0,1,0,64,1,100,93.95,122.55
18270,2022,5,26,3,0,0,1,3,0,4,100,94.61,122.8
18271,2022,11,23,2,0,0,2,5,94,1,61,84.42,92.65
18272,2022,1,11,1,0,0,1,3,64,1,96,76.55,76.0
18273,2022,10,7,4,0,0,2,3,56,1,100,171.94,154.92
18274,2021,7,30,4,0,0,1,3,1,0,100,114.16,115.0
18275,2022,1,25,1,0,0,1,2,0,1,93,75.62,85.0
18276,2022,1,23,6,1,0,5,3,3,0,78,76.06,70.0
18277,2021,2,6,5,1,0,1,3,1,1,97,103.31,120.0
18278,2022,11,15,1,0,0,1,5,0,1,99,97.23,109.0
18279,2022,5,9,0,0,0,1,3,0,1,89,80.74,99.0
18280,2022,7,24,6,1,0,2,0,68,1,97,89.21,40.0
18281,2021,3,5,4,0,0,2,5,1,1,100,89.11,85.0
18282,2022,2,16,2,0,0,4,7,1,1,100,110.27,135.0
18283,2022,4,5,1,0,0,2,5,78,0,100,83.82,96.94
18284,2022,9,12,0,0,0,3,2,25,0,100,85.45,70.0
18285,2021,1,17,6,1,0,4,5,25,0,88,86.33,70.0
18286,2021,2,13,5,1,0,3,2,1,1,100,107.83,105.0
18287,2022,3,26,5,1,0,1,2,58,1,100,133.64,199.0
18288,2022,9,22,3,0,0,1,2,24,0,99,96.31,70.0
18289,2022,8,20,5,1,0,1,3,49,0,100,100.31,122.44
18290,2022,12,2,4,0,0,2,2,91,1,66,99.37,116.0
18291,2022,4,28,3,0,0,1,5,0,1,100,98.14,137.85
18292,2022,2,10,3,0,0,1,3,64,1,96,102.62,110.0
18293,2021,4,23,4,0,0,2,3,1,1,97,122.39,115.0
18294,2022,12,23,4,0,0,4,2,0,1,70,88.56,90.0
18295,2021,6,16,2,0,0,1,6,103,0,99,81.43,85.0
18296,2022,10,26,2,0,0,1,2,15,0,100,99.19,129.6
18297,2022,8,26,4,0,0,1,7,21,0,100,111.28,106.6
18298,2021,7,11,6,1,0,5,3,25,0,89,76.41,70.0
18299,2022,2,12,5,1,0,2,3,104,0,100,119.43,164.0
18300,2021,12,5,6,1,0,5,2,25,0,95,99.33,70.0
18301,2021,3,19,4,0,0,2,3,0,0,100,96.58,85.0
18302,2021,12,28,1,0,0,1,3,20,1,87,76.94,55.25
18303,2022,4,3,6,1,0,1,2,0,1,68,75.22,85.0
18304,2022,6,24,4,0,0,1,3,49,1,100,128.01,147.09
18305,2022,2,13,6,1,0,1,7,64,0,82,83.81,90.25
18306,2022,8,13,5,1,0,1,2,104,3,100,112.73,139.0
18307,2022,6,13,0,0,0,1,2,0,0,100,93.27,129.0
18308,2022,6,16,3,0,0,1,2,15,0,100,93.95,65.0
18309,2022,11,25,4,0,0,1,3,58,3,85,109.72,159.0
18310,2022,8,26,4,0,0,1,3,0,1,100,111.28,149.0
18311,2022,7,13,2,0,0,1,5,58,3,100,104.96,154.0
18312,2022,12,31,5,1,0,1,2,64,1,87,98.9,127.3
18313,2022,2,4,4,0,0,2,1,64,3,100,111.79,134.83
18314,2022,4,16,5,1,0,1,5,3,0,100,113.29,70.0
18315,2021,6,15,1,0,0,1,6,103,1,100,83.78,85.0
18316,2022,3,20,6,1,0,1,3,28,1,91,83.91,67.5
18317,2022,3,26,5,1,0,6,2,3,0,100,133.64,70.0
18318,2021,11,17,2,0,0,1,3,25,0,95,80.91,70.0
18319,2021,6,9,2,0,0,1,2,5,0,95,78.18,65.0
18320,2022,4,3,6,1,0,2,5,48,1,68,75.22,102.89
18321,2022,10,10,0,0,0,1,2,64,1,100,82.35,108.3
18322,2022,12,20,1,0,0,2,0,64,1,76,88.01,96.72
18323,2022,4,13,2,0,0,1,3,58,1,100,84.24,109.0
18324,2021,3,1,0,0,0,1,2,1,1,99,92.14,100.0
18325,2022,10,26,2,0,0,1,0,24,0,100,99.19,70.0
18326,2022,12,20,1,0,0,1,2,41,1,76,88.01,93.6
18327,2022,7,12,1,0,0,2,7,0,0,100,109.76,184.0
18328,2021,1,14,3,0,0,3,3,1,1,100,85.45,105.0
18329,2022,10,31,0,0,0,4,2,81,3,81,76.61,98.04
18330,2022,7,10,6,1,0,1,2,3,0,97,102.02,70.0
18331,2022,5,5,3,0,0,1,2,20,1,99,89.27,77.35
18332,2022,9,4,6,1,0,1,3,25,0,83,109.24,70.0
18333,2021,1,23,5,1,0,1,2,1,1,100,100.21,115.0
18334,2022,2,1,1,0,0,1,2,5,0,100,78.92,65.0
18335,2022,6,3,4,0,0,2,6,58,0,100,153.43,196.0
18336,2022,3,28,0,0,0,1,3,58,1,93,80.61,90.0
18337,2022,10,29,5,1,0,1,4,0,0,100,173.64,219.0
18338,2022,6,10,4,0,0,2,5,72,3,100,128.93,157.52
18339,2022,3,25,4,0,0,2,2,72,1,100,149.51,148.72
18340,2022,4,22,4,0,0,1,2,0,1,100,145.64,159.0
18341,2021,2,11,3,0,0,2,5,1,1,98,90.3,120.0
18342,2022,12,27,1,0,0,1,2,58,1,99,89.3,104.0
18343,2022,6,29,2,0,0,1,5,64,0,100,88.57,127.3
18344,2022,5,8,6,1,0,4,2,3,0,77,80.35,70.0
18345,2022,3,4,4,0,0,1,3,58,3,100,136.06,179.0
18346,2022,10,4,1,0,0,1,3,4,0,100,77.29,70.0
18347,2022,10,21,4,0,0,1,0,58,3,100,115.9,169.0
18348,2022,5,20,4,0,0,1,2,55,1,100,125.44,134.27
18349,2022,2,14,0,0,0,1,6,0,0,91,83.93,99.0
18350,2022,7,20,2,0,0,1,2,55,1,100,96.5,101.75
18351,2021,1,23,5,1,0,1,2,1,1,100,100.21,100.0
18352,2022,5,25,2,0,0,1,3,9,1,100,88.4,103.49
18353,2022,5,27,4,0,0,1,3,56,1,100,115.71,123.78
18354,2021,1,22,4,0,0,7,2,14,0,73,84.11,70.0
18355,2022,5,27,4,0,0,2,3,21,1,100,115.71,96.85
18356,2022,5,9,0,0,0,2,6,28,1,89,80.74,63.75
18357,2022,12,21,2,0,0,2,3,0,0,84,85.9,115.0
18358,2021,3,18,3,0,0,1,2,5,0,97,81.8,65.0
18359,2022,1,24,0,0,0,2,3,104,1,85,74.37,85.0
18360,2022,8,14,6,1,0,1,6,64,3,100,83.17,98.8
18361,2022,10,8,5,1,0,2,3,91,0,100,170.76,193.85
18362,2022,1,27,3,0,0,1,4,64,1,99,87.29,113.05
18363,2022,1,8,5,1,0,1,2,18,0,100,108.21,105.45
18364,2022,1,31,0,0,0,2,5,0,1,100,78.06,99.0
18365,2022,8,30,1,0,0,2,2,48,3,98,82.25,102.89
18366,2022,7,29,4,0,0,2,3,64,3,100,144.11,163.93
18367,2022,10,28,4,0,0,1,2,104,1,95,168.05,199.0
18368,2022,3,21,0,0,0,1,3,28,1,100,93.14,78.0
18369,2022,12,8,3,0,0,1,3,64,1,97,84.77,96.72
18370,2022,9,26,0,0,0,1,3,0,4,100,83.7,111.6
18371,2022,4,17,6,1,0,1,7,0,1,82,80.24,130.6
18372,2021,11,4,3,0,0,1,2,5,1,91,80.18,65.0
18373,2022,10,10,0,0,0,2,6,107,1,100,82.35,91.2
18374,2022,5,12,3,0,0,1,3,0,4,100,84.13,109.0
18375,2022,6,17,4,0,0,1,2,1,1,100,152.05,134.0
18376,2021,11,12,4,0,0,3,2,1,1,100,111.39,105.0
18377,2022,11,26,5,1,0,1,2,41,1,97,109.18,143.1
18378,2022,7,9,5,1,0,1,3,0,0,100,157.86,175.0
18379,2022,9,29,3,0,0,1,3,42,1,100,88.65,105.4
18380,2021,6,20,6,1,0,1,2,103,1,83,82.54,85.0
18381,2022,9,29,3,0,0,1,7,103,1,100,88.65,85.0
18382,2022,5,4,2,0,0,1,6,0,1,100,87.28,119.0
18383,2022,12,16,4,0,0,1,3,67,1,100,149.38,134.1
18384,2022,9,16,4,0,0,1,5,0,3,100,122.23,174.0
18385,2022,2,14,0,0,0,3,0,0,1,91,83.93,129.0
18386,2022,3,23,2,0,0,1,7,103,1,90,85.39,85.0
18387,2022,1,15,5,1,0,1,3,104,3,100,111.28,139.0
18388,2022,8,14,6,1,0,1,5,0,0,100,83.17,65.0
18389,2022,1,8,5,1,0,1,6,0,1,100,108.21,115.0
18390,2022,3,25,4,0,0,2,2,104,3,100,149.51,169.0
18391,2022,6,25,5,1,0,1,0,58,1,100,127.55,169.0
18392,2021,4,4,6,1,0,4,2,14,0,73,79.44,70.0
18393,2022,4,3,6,1,0,5,3,78,1,68,75.22,78.0
18394,2022,9,28,2,0,0,1,7,64,3,100,90.55,132.05
18395,2021,12,18,5,1,0,1,2,1,1,99,103.93,110.0
18396,2022,2,25,4,0,0,3,3,1,1,100,123.82,130.0
18397,2021,5,31,0,0,1,4,3,25,1,83,73.58,70.0
