,Month,week_number,DayOfWeek,IsWeekend,IsHoliday,Nights,Type,RateCode,TrackCode,Occupied,ADR,Rate
487,1,5,0,0,0,1,2,4,0,85,74.37,70
488,1,5,2,0,0,2,2,4,0,96,75.92,70
489,1,4,4,0,0,2,2,104,1,91,89.82,99
490,1,3,2,0,0,2,5,64,1,94,78.84,99
491,1,1,5,1,0,1,3,0,0,79,92.58,109
492,1,2,6,1,0,4,2,25,1,88,79.73,70
493,1,3,5,1,0,6,2,26,0,100,111.28,70
494,1,4,4,0,0,1,3,58,1,91,89.82,99
495,1,6,6,1,0,1,2,58,1,63,76.11,85
496,1,5,6,1,0,1,3,0,1,78,76.06,89
497,1,4,6,1,0,1,5,106,1,99,83.51,81
498,1,5,5,1,0,1,2,64,3,100,122.01,135
499,1,4,4,0,0,1,2,72,1,91,89.82,121
500,1,6,6,1,0,5,0,102,0,63,76.11,84
501,1,4,6,1,0,1,3,20,0,99,83.51,55
502,1,3,1,0,0,1,3,20,1,96,76.55,55
503,1,4,5,1,0,1,3,3,0,100,120.28,70
504,1,5,3,0,0,1,2,24,0,99,87.29,70
505,1,5,5,1,0,1,2,107,3,100,122.01,111
506,1,5,4,0,0,1,7,1,1,100,121.52,139
507,1,6,6,1,0,1,5,0,0,63,76.11,95
508,1,3,1,0,0,1,0,9,1,96,76.55,76
509,1,4,6,1,0,1,3,24,0,99,83.51,70
510,1,4,4,0,0,2,2,64,1,91,89.82,86
511,1,2,1,0,0,1,3,0,1,91,75.58,92
512,1,4,5,1,0,1,5,64,1,100,120.28,148
513,1,4,1,0,0,2,5,72,3,98,76.0,92
514,1,6,6,1,0,1,2,4,1,63,76.11,70
515,1,4,2,0,0,1,3,64,1,96,77.41,85
516,1,3,3,0,0,1,4,24,0,98,91.08,70
517,1,2,6,1,0,2,0,5,0,88,79.73,65
518,1,4,1,0,0,1,2,0,0,98,76.0,99
519,1,4,6,1,0,5,3,3,0,99,83.51,70
520,1,3,3,0,0,0,3,0,1,98,91.08,109
521,1,3,3,0,0,3,3,1,1,98,91.08,125
522,1,5,6,1,0,5,3,3,0,78,76.06,70
523,1,3,6,1,0,1,6,103,1,61,76.0,85
524,1,4,6,1,0,1,3,3,0,99,83.51,70
525,1,5,0,0,0,1,2,0,4,85,74.37,85
526,1,3,4,0,0,2,2,0,1,100,107.54,119
527,1,4,2,0,0,1,6,64,1,96,77.41,87
528,1,4,5,1,0,1,2,1,1,100,120.28,129
529,1,2,3,0,0,1,6,103,1,84,76.19,85
530,1,2,3,0,0,1,6,64,1,84,76.19,85
531,1,6,6,1,0,1,2,9,0,63,76.11,83
532,1,5,6,1,0,1,2,0,1,78,76.06,85
533,1,3,1,0,0,4,5,0,0,96,76.55,99
534,1,3,0,0,0,1,2,64,3,82,72.59,86
535,1,4,0,0,0,1,2,0,1,94,77.55,90
536,1,4,0,0,0,1,7,64,1,94,77.55,104
537,1,4,0,0,0,1,2,0,1,94,77.55,90
538,1,6,0,0,0,1,5,64,1,100,78.06,104
539,1,4,6,1,0,1,3,64,3,99,83.51,94
540,1,5,5,1,0,1,0,25,0,100,122.01,70
541,1,4,4,0,0,2,3,64,1,91,89.82,96
542,1,4,6,1,0,1,4,72,1,99,83.51,84
543,1,3,3,0,0,3,3,15,1,98,91.08,70
544,1,5,2,0,0,2,3,106,3,96,75.92,90
545,1,2,1,0,0,1,3,104,3,91,75.58,89
546,1,3,5,1,0,1,2,0,0,100,111.28,129
547,1,3,3,0,0,1,6,24,0,98,91.08,70
548,1,6,0,0,0,1,6,15,0,100,78.06,90
549,1,4,1,0,0,2,2,68,3,98,76.0,40
550,1,6,0,0,0,2,3,1,0,100,78.06,67
551,1,6,6,1,0,1,3,28,1,63,76.11,64
552,1,6,0,0,0,1,3,58,1,100,78.06,89
553,1,3,4,0,0,1,7,103,1,100,107.54,85
554,1,3,3,0,0,1,1,20,1,98,91.08,55
555,1,5,5,1,0,1,3,41,1,100,122.01,134
556,1,3,2,0,0,3,7,0,1,94,78.84,104
557,1,4,4,0,0,1,0,0,3,91,89.82,89
558,1,1,5,1,0,1,2,0,1,79,92.58,85
559,1,6,6,1,0,5,3,3,0,63,76.11,70
560,1,2,4,0,0,2,3,1,1,86,108.62,89
561,1,5,6,1,0,1,2,15,0,78,76.06,65
562,1,3,5,1,0,1,3,1,1,100,111.28,129
563,1,4,2,0,0,1,3,64,1,96,77.41,87
564,1,6,6,1,0,1,3,20,1,63,76.11,55
565,1,2,4,0,0,1,3,18,1,86,108.62,64
566,1,4,3,0,0,1,2,58,3,100,89.22,109
567,1,3,3,0,0,1,3,58,1,98,91.08,85
568,1,2,1,0,0,1,3,58,3,91,75.58,89
569,1,4,6,1,0,1,1,0,0,99,83.51,103
570,1,2,2,0,0,1,3,58,3,82,73.67,85
571,1,5,5,1,0,1,3,64,3,100,122.01,145
572,1,6,6,1,0,1,3,9,1,63,76.11,67
573,1,4,0,0,0,2,3,9,0,94,77.55,71
574,1,4,6,1,0,1,3,58,0,99,83.51,85
575,1,2,5,1,0,1,2,0,1,100,108.21,143
576,1,5,5,1,0,1,6,1,1,100,122.01,129
577,1,5,5,1,0,1,3,9,1,100,122.01,129
578,1,4,3,0,0,2,2,58,3,100,89.22,106
579,1,3,6,1,0,1,3,58,1,61,76.0,105
580,1,3,5,1,0,1,2,15,0,100,111.28,95
581,1,3,3,0,0,1,5,107,0,98,91.08,76
582,1,3,3,0,0,3,2,1,1,98,91.08,125
583,1,2,4,0,0,3,2,4,0,86,108.62,70
584,1,5,6,1,0,1,3,28,1,78,76.06,64
585,1,4,4,0,0,1,3,0,1,91,89.82,99
586,1,6,6,1,0,1,3,64,1,63,76.11,85
587,1,5,0,0,0,1,3,24,0,85,74.37,70
588,1,4,5,1,0,1,3,1,1,100,120.28,125
589,1,6,6,1,0,5,2,25,0,63,76.11,70
590,1,3,3,0,0,1,3,0,1,98,91.08,85
591,1,2,4,0,0,1,2,0,4,86,108.62,104
592,1,4,5,1,0,1,3,1,1,100,120.28,125
593,1,4,6,1,0,1,6,15,0,99,83.51,113
594,1,2,5,1,0,1,6,15,0,100,108.21,100
595,1,2,5,1,0,1,2,28,1,100,108.21,106
596,1,3,5,1,0,1,3,4,0,100,111.28,70
597,1,4,2,0,0,1,2,64,1,96,77.41,97
598,1,3,1,0,0,3,2,64,0,96,76.55,94
599,1,5,2,0,0,2,3,64,0,96,75.92,89
600,1,3,5,1,0,1,6,4,0,100,111.28,70
601,1,5,5,1,0,1,3,58,3,100,122.01,139
602,1,3,2,0,0,2,3,4,1,94,78.84,70
603,1,4,6,1,0,1,3,64,1,99,83.51,112
604,1,5,5,1,0,3,2,24,0,100,122.01,70
605,1,5,1,0,0,1,5,61,1,93,75.62,95
606,1,2,4,0,0,1,3,5,0,86,108.62,65
607,1,2,6,1,0,1,2,58,1,88,79.73,99
608,1,6,6,1,0,1,3,9,0,63,76.11,71
609,1,4,2,0,0,2,3,1,1,96,77.41,115
610,1,5,1,0,0,1,7,107,3,93,75.62,76
611,1,2,0,0,0,1,3,64,1,93,73.59,81
612,1,5,3,0,0,1,5,25,0,99,87.29,70
613,1,2,3,0,0,1,5,103,1,84,76.19,85
614,1,5,5,1,0,1,2,24,0,100,122.01,70
615,1,1,5,1,0,1,2,58,0,79,92.58,99
616,1,3,3,0,0,3,2,104,3,98,91.08,110
617,1,3,5,1,0,1,2,1,1,100,111.28,129
618,1,4,2,0,0,2,6,0,1,96,77.41,107
619,1,2,5,1,0,1,6,0,1,100,108.21,115
620,1,5,5,1,0,1,3,41,1,100,122.01,107
621,1,4,6,1,0,1,3,9,3,99,83.51,86
622,1,5,5,1,0,1,3,1,1,100,122.01,129
623,1,3,4,0,0,1,1,58,1,100,107.54,129
624,1,5,4,0,0,1,0,0,0,100,121.52,169
625,1,5,0,0,0,1,3,20,1,85,74.37,55
626,1,4,2,0,0,1,3,58,3,96,77.41,99
627,1,4,3,0,0,1,3,1,1,100,89.22,115
628,1,3,3,0,0,3,3,1,1,98,91.08,125
629,1,2,1,0,0,4,3,0,1,91,75.58,89
630,1,5,2,0,0,2,3,48,1,96,75.92,81
631,1,2,6,1,0,1,6,9,1,88,79.73,96
632,1,4,2,0,0,1,7,64,1,96,77.41,102
633,1,5,1,0,0,1,2,0,4,93,75.62,85
634,1,2,4,0,0,1,3,0,1,86,108.62,114
635,1,4,2,0,0,2,3,1,1,96,77.41,115
636,1,3,3,0,0,3,7,41,1,98,91.08,90
637,1,3,4,0,0,2,2,75,1,100,107.54,101
638,1,5,6,1,0,1,3,0,1,78,76.06,85
639,1,3,2,0,0,2,2,32,1,94,78.84,81
640,1,4,6,1,0,1,6,0,0,99,83.51,118
641,1,3,5,1,0,1,5,0,1,100,111.28,149
642,1,5,5,1,0,1,2,58,3,100,122.01,139
643,1,3,4,0,0,1,3,58,1,100,107.54,129
644,1,4,5,1,0,1,7,1,1,100,120.28,139
645,1,4,4,0,0,2,2,25,0,91,89.82,70
646,1,2,1,0,0,1,3,64,1,91,75.58,87
647,1,4,3,0,0,2,6,48,1,100,89.22,100
648,1,3,6,1,0,5,5,17,0,61,76.0,70
649,1,4,6,1,0,5,2,14,0,99,83.51,70
650,1,3,3,0,0,1,2,24,0,98,91.08,70
651,1,4,6,1,0,1,3,0,0,99,83.51,85
652,1,3,4,0,0,1,2,5,0,100,107.54,65
653,1,3,3,0,0,1,6,64,1,98,91.08,104
654,1,3,6,1,0,5,5,25,0,61,76.0,70
655,1,2,6,1,0,1,2,0,1,88,79.73,85
656,1,5,5,1,0,1,4,64,3,100,122.01,154
657,1,5,5,1,0,1,3,64,1,100,122.01,135
658,1,5,4,0,0,1,6,104,1,100,121.52,169
659,1,4,0,0,0,1,6,64,1,94,77.55,94
660,1,3,6,1,0,1,2,5,0,61,76.0,65
661,1,3,5,1,0,1,7,1,1,100,111.28,139
662,1,2,4,0,0,2,6,1,1,86,108.62,0
663,1,2,4,0,0,2,2,58,1,86,108.62,90
664,1,4,2,0,0,2,3,1,1,96,77.41,115
665,1,4,4,0,0,1,6,64,1,91,89.82,115
666,1,1,5,1,0,2,2,0,0,79,92.58,99
667,1,4,4,0,0,1,2,25,0,91,89.82,70
668,1,2,5,1,0,1,3,1,1,100,108.21,89
669,1,4,2,0,0,2,3,1,1,96,77.41,115
670,1,3,1,0,0,4,6,0,0,96,76.55,99
671,1,1,5,1,0,1,5,0,1,79,92.58,100
672,1,2,5,1,0,1,3,0,1,100,108.21,152
673,1,6,0,0,0,1,2,64,0,100,78.06,104
674,1,6,0,0,0,2,3,1,0,100,78.06,67
675,1,2,1,0,0,1,2,4,1,91,75.58,70
676,1,3,1,0,0,1,3,28,1,96,76.55,67
677,1,4,1,0,0,1,2,5,4,98,76.0,65
678,1,6,0,0,0,1,3,64,0,100,78.06,85
679,1,2,1,0,0,3,2,0,1,91,75.58,95
680,1,3,2,0,0,4,3,104,1,94,78.84,94
681,1,4,6,1,0,1,2,20,0,99,83.51,58
682,1,3,5,1,0,6,0,25,0,100,111.28,70
683,1,5,5,1,0,1,3,64,3,100,122.01,145
684,1,5,2,0,0,2,5,0,3,96,75.92,109
685,1,3,0,0,0,6,3,64,1,82,72.59,76
686,1,3,4,0,0,3,2,15,1,100,107.54,59
687,1,3,5,1,0,1,3,1,1,100,111.28,129
688,1,5,4,0,0,2,2,64,1,100,121.52,145
689,1,4,5,1,0,1,3,1,1,100,120.28,125
690,1,5,4,0,0,3,3,0,1,100,121.52,159
691,1,4,2,0,0,1,3,0,1,96,77.41,92
692,1,4,6,1,0,5,2,25,0,99,83.51,70
693,1,5,4,0,0,1,3,18,1,100,121.52,82
694,1,4,0,0,0,2,3,9,0,94,77.55,71
695,1,2,6,1,0,1,4,0,1,88,79.73,104
696,1,3,5,1,0,1,3,64,1,100,111.28,135
697,1,3,1,0,0,3,6,64,0,96,76.55,85
698,1,2,0,0,0,1,3,0,1,93,73.59,85
699,1,4,2,0,0,1,3,72,1,96,77.41,81
700,1,5,5,1,0,1,0,0,1,100,122.01,129
701,1,2,3,0,0,1,3,0,4,84,76.19,85
702,1,3,3,0,0,3,2,0,1,98,91.08,116
703,1,3,6,1,0,5,6,3,0,61,76.0,70
704,1,6,6,1,0,5,2,25,0,63,76.11,70
705,1,5,5,1,0,1,7,72,1,100,122.01,131
706,1,4,1,0,0,1,6,64,1,98,76.0,85
707,1,4,2,0,0,2,6,69,1,96,77.41,81
708,1,3,0,0,0,2,2,64,1,82,72.59,86
709,1,6,0,0,0,2,1,25,0,100,78.06,70
710,1,3,1,0,0,1,3,78,1,96,76.55,64
711,1,2,2,0,0,1,5,61,3,82,73.67,91
712,1,3,4,0,0,1,5,49,1,100,107.54,114
713,1,1,5,1,0,1,0,64,0,79,92.58,86
714,1,5,2,0,0,1,5,64,3,96,75.92,95
715,1,4,4,0,0,1,7,78,1,91,89.82,89
716,1,4,6,1,0,1,3,0,0,99,83.51,103
717,1,3,3,0,0,1,7,24,0,98,91.08,70
718,1,5,6,1,0,5,3,25,0,78,76.06,70
719,1,3,4,0,0,1,3,0,1,100,107.54,129
720,1,4,5,1,0,1,2,1,1,100,120.28,129
721,1,4,6,1,0,5,2,3,0,99,83.51,70
722,1,5,0,0,0,1,7,64,1,85,74.37,86
723,1,5,6,1,0,3,3,9,1,78,76.06,71
724,1,5,4,0,0,1,2,64,1,100,121.52,145
725,1,4,2,0,0,1,3,9,1,96,77.41,71
726,1,2,3,0,0,1,1,58,1,84,76.19,85
727,1,4,3,0,0,1,1,0,1,100,89.22,99
728,1,5,5,1,0,1,3,25,0,100,122.01,70
729,1,5,0,0,0,1,5,64,4,85,74.37,106
730,1,4,5,1,0,1,2,1,1,100,120.28,129
731,1,3,6,1,0,1,3,58,1,61,76.0,85
732,1,4,5,1,0,1,3,1,1,100,120.28,125
733,1,5,5,1,0,1,5,72,1,100,122.01,114
734,1,3,3,0,0,2,5,41,1,98,91.08,105
735,1,3,1,0,0,1,5,64,0,96,76.55,86
736,1,3,5,1,0,1,3,4,0,100,111.28,70
737,1,4,4,0,0,1,0,64,3,91,89.82,86
738,1,3,2,0,0,1,3,4,0,94,78.84,70
739,1,5,4,0,0,1,2,25,0,100,121.52,70
740,1,6,6,1,0,1,3,0,1,63,76.11,85
741,1,6,6,1,0,1,3,58,1,63,76.11,80
742,1,4,5,1,0,1,2,61,3,100,120.28,130
743,1,2,1,0,0,1,4,5,0,91,75.58,65
744,1,4,6,1,0,1,2,58,0,99,83.51,90
745,1,3,0,0,0,2,3,4,0,82,72.59,70
746,1,1,5,1,0,1,3,0,1,79,92.58,90
747,1,5,5,1,0,1,2,4,0,100,122.01,70
748,1,4,6,1,0,5,5,25,0,99,83.51,70
749,1,5,4,0,0,1,2,25,0,100,121.52,70
750,1,4,0,0,0,1,3,0,1,94,77.55,80
751,1,3,0,0,0,1,2,15,0,82,72.59,72
752,1,5,4,0,0,1,6,15,0,100,121.52,100
753,1,5,5,1,0,1,3,64,1,100,122.01,135
754,1,1,5,1,0,1,2,64,0,79,92.58,96
755,1,3,1,0,0,3,3,24,0,96,76.55,70
756,1,3,5,1,0,1,1,64,1,100,111.28,135
757,1,5,3,0,0,1,3,0,0,99,87.29,106
758,1,2,0,0,0,1,3,18,1,93,73.59,67
759,1,4,6,1,0,1,3,9,0,99,83.51,71
760,1,4,3,0,0,1,3,1,1,100,89.22,115
761,1,5,4,0,0,1,3,9,1,100,121.52,94
762,1,5,2,0,0,1,0,20,1,96,75.92,55
763,1,2,4,0,0,1,2,0,1,86,108.62,138
764,1,3,5,1,0,1,5,0,0,100,111.28,119
765,1,4,6,1,0,2,1,9,1,99,83.51,110
766,1,3,0,0,0,1,3,78,0,82,72.59,60
767,1,4,6,1,0,6,5,3,0,99,83.51,70
768,1,2,4,0,0,1,2,64,1,86,108.62,87
769,1,2,1,0,0,1,7,103,1,91,75.58,85
770,1,5,6,1,0,1,2,64,1,78,76.06,81
771,1,4,2,0,0,2,3,1,1,96,77.41,115
772,1,2,4,0,0,1,2,0,1,86,108.62,104
773,1,5,3,0,0,1,3,0,0,99,87.29,106
774,1,1,5,1,0,1,6,15,0,79,92.58,85
775,1,3,2,0,0,2,2,0,1,94,78.84,109
776,1,2,4,0,0,1,5,48,1,86,108.62,136
777,1,2,1,0,0,1,3,9,0,91,75.58,77
778,1,4,2,0,0,1,3,64,1,96,77.41,85
779,1,3,2,0,0,1,3,0,1,94,78.84,85
780,1,5,5,1,0,1,6,107,3,100,122.01,127
781,1,2,4,0,0,1,2,5,0,86,108.62,65
782,1,4,6,1,0,1,5,0,0,99,83.51,118
783,1,2,4,0,0,1,3,0,1,86,108.62,85
784,1,5,4,0,0,1,2,0,1,100,121.52,149
785,1,4,3,0,0,2,7,103,1,100,89.22,85
786,1,4,1,0,0,1,7,106,1,98,76.0,104
787,1,3,2,0,0,1,6,0,1,94,78.84,114
788,1,2,0,0,0,4,6,0,1,93,73.59,85
789,1,2,4,0,0,1,5,0,1,86,108.62,90
790,1,5,5,1,0,1,3,0,1,100,122.01,119
791,1,3,5,1,0,1,2,0,0,100,111.28,129
792,1,2,4,0,0,5,2,4,0,86,108.62,70
793,1,1,5,1,0,1,3,0,0,79,92.58,109
794,1,6,0,0,0,2,3,64,0,100,78.06,85
795,1,3,4,0,0,1,3,106,0,100,107.54,109
796,1,4,6,1,0,1,3,64,3,99,83.51,94
797,1,3,5,1,0,1,6,1,1,100,111.28,139
798,1,5,6,1,0,3,1,0,1,78,76.06,89
799,1,5,5,1,0,1,2,50,1,100,122.01,125
800,1,3,3,0,0,1,2,0,1,98,91.08,90
801,1,4,1,0,0,1,3,103,1,98,76.0,85
802,1,2,4,0,0,1,2,58,1,86,108.62,104
803,1,3,6,1,0,1,6,0,1,61,76.0,100
804,1,5,5,1,0,1,7,15,0,100,122.01,119
805,1,4,0,0,0,1,3,0,1,94,77.55,80
806,1,4,0,0,0,1,7,64,1,94,77.55,104
807,1,4,3,0,0,1,7,1,1,100,89.22,115
808,1,3,3,0,0,3,3,1,1,98,91.08,125
809,1,4,4,0,0,2,2,48,3,91,89.82,91
810,1,4,1,0,0,1,3,0,3,98,76.0,100
811,1,3,3,0,0,3,2,1,1,98,91.08,125
812,1,4,4,0,0,1,3,58,1,91,89.82,99
813,1,6,0,0,0,2,3,1,0,100,78.06,67
814,1,4,4,0,0,1,3,0,1,91,89.82,85
815,1,5,6,1,0,5,3,3,0,78,76.06,70
816,1,5,0,0,0,1,3,0,1,85,74.37,96
817,1,5,0,0,0,1,2,9,1,85,74.37,71
818,1,3,2,0,0,1,3,0,0,94,78.84,80
819,1,2,5,1,0,1,3,1,1,100,108.21,89
820,1,5,4,0,0,1,4,24,0,100,121.52,70
821,1,4,0,0,0,1,6,64,1,94,77.55,93
822,1,4,0,0,0,2,2,103,0,94,77.55,85
823,1,4,6,1,0,1,3,64,1,99,83.51,112
824,1,4,5,1,0,1,6,1,1,100,120.28,139
825,1,3,6,1,0,5,3,3,0,61,76.0,70
826,1,3,4,0,0,1,6,15,0,100,107.54,100
827,1,4,4,0,0,1,6,25,0,91,89.82,70
828,1,5,0,0,0,1,5,58,1,85,74.37,105
829,1,3,1,0,0,1,3,58,1,96,76.55,89
830,1,2,2,0,0,1,2,64,1,82,73.67,87
831,1,4,6,1,0,5,2,25,0,99,83.51,70
832,1,3,2,0,0,3,6,64,1,94,78.84,94
833,1,3,3,0,0,1,5,64,1,98,91.08,94
834,1,2,6,1,0,1,3,64,3,88,79.73,85
835,1,2,4,0,0,7,3,24,0,86,108.62,70
836,1,4,6,1,0,1,5,0,0,99,83.51,118
837,1,5,0,0,0,1,2,10,1,85,74.37,65
838,1,4,6,1,0,5,3,26,0,99,83.51,70
839,1,6,0,0,0,1,5,15,0,100,78.06,90
840,1,2,6,1,0,1,1,104,0,88,79.73,89
841,1,5,3,0,0,1,3,64,1,99,87.29,94
842,1,4,4,0,0,1,2,0,1,91,89.82,89
843,1,5,5,1,0,1,3,55,1,100,122.01,121
844,1,5,4,0,0,1,1,1,1,100,121.52,120
845,1,5,6,1,0,4,2,25,0,78,76.06,70
846,1,6,6,1,0,1,7,15,0,63,76.11,95
847,1,4,4,0,0,3,1,0,0,91,89.82,99
848,1,3,3,0,0,3,3,1,1,98,91.08,125
849,1,4,3,0,0,1,0,25,0,100,89.22,70
850,1,3,1,0,0,1,5,9,1,96,76.55,76
851,1,3,2,0,0,4,2,104,3,94,78.84,104
852,1,6,0,0,0,1,6,28,1,100,78.06,68
853,1,2,0,0,0,1,2,5,1,93,73.59,65
854,1,4,4,0,0,3,3,25,0,91,89.82,70
855,1,2,1,0,0,1,3,64,1,91,75.58,87
856,1,5,3,0,0,1,0,9,1,99,87.29,71
857,1,3,4,0,0,1,6,64,1,100,107.54,135
858,1,5,3,0,0,8,2,25,0,99,87.29,70
859,1,4,3,0,0,1,6,1,1,100,89.22,115
860,1,2,1,0,0,1,2,28,1,91,75.58,69
861,1,5,0,0,0,1,3,58,0,85,74.37,89
862,1,4,3,0,0,1,3,104,3,100,89.22,96
863,1,4,5,1,0,2,3,1,1,100,120.28,137
864,1,5,2,0,0,1,0,24,0,96,75.92,70
865,1,3,1,0,0,1,2,64,1,96,76.55,86
866,1,5,4,0,0,1,3,1,1,100,121.52,119
867,1,4,5,1,0,1,3,64,3,100,120.28,158
868,1,5,1,0,0,2,2,5,0,93,75.62,65
869,1,4,0,0,0,4,3,9,1,94,77.55,82
870,1,5,5,1,0,1,7,72,3,100,122.01,131
871,1,5,3,0,0,1,2,0,4,99,87.29,114
872,1,4,3,0,0,1,3,28,1,100,89.22,74
873,1,2,3,0,0,1,3,5,4,84,76.19,65
874,1,4,5,1,0,1,3,1,1,100,120.28,125
875,1,2,4,0,0,1,2,9,1,86,108.62,119
876,1,1,5,1,0,1,2,58,1,79,92.58,109
877,1,6,0,0,0,4,6,64,1,100,78.06,94
878,1,3,1,0,0,4,2,0,0,96,76.55,90
879,1,3,2,0,0,1,5,64,1,94,78.84,99
880,1,4,4,0,0,1,3,9,1,91,89.82,86
881,1,4,4,0,0,2,5,48,1,91,89.82,110
882,1,3,0,0,0,1,3,0,0,82,72.59,80
883,1,4,4,0,0,1,2,104,1,91,89.82,89
884,1,1,5,1,0,1,2,15,0,79,92.58,98
885,1,5,3,0,0,1,3,25,0,99,87.29,70
886,1,5,5,1,0,1,6,25,0,100,122.01,70
887,1,4,6,1,0,1,5,0,0,99,83.51,118
888,1,3,1,0,0,1,3,0,4,96,76.55,90
889,1,5,3,0,0,1,2,24,0,99,87.29,70
890,1,6,0,0,0,2,3,1,0,100,78.06,67
891,1,4,5,1,0,1,6,1,1,100,120.28,139
892,1,4,6,1,0,1,3,0,0,99,83.51,103
893,1,3,5,1,0,1,5,64,3,100,111.28,145
894,1,5,5,1,0,1,3,0,1,100,122.01,179
895,1,4,3,0,0,1,3,1,1,100,89.22,115
896,1,3,4,0,0,1,2,15,0,100,107.54,95
897,1,3,2,0,0,1,7,103,1,94,78.84,85
898,1,4,4,0,0,2,2,58,3,91,89.82,119
899,1,5,6,1,0,5,3,25,0,78,76.06,70
900,1,3,6,1,0,3,2,4,0,61,76.0,70
901,1,4,6,1,0,5,5,25,0,99,83.51,70
902,1,2,6,1,0,1,3,72,1,88,79.73,78
903,1,4,5,1,0,2,0,24,0,100,120.28,70
904,1,4,4,0,0,2,2,0,1,91,89.82,99
905,1,3,1,0,0,1,3,4,0,96,76.55,70
906,1,3,5,1,0,1,5,64,1,100,111.28,135
907,1,3,2,0,0,1,5,0,1,94,78.84,100
908,1,3,2,0,0,1,3,24,1,94,78.84,70
909,1,4,0,0,0,1,0,0,1,94,77.55,107
910,1,3,2,0,0,1,6,103,1,94,78.84,85
911,1,3,4,0,0,1,3,0,1,100,107.54,129
912,1,4,3,0,0,1,3,1,1,100,89.22,115
913,1,5,5,1,0,1,2,25,0,100,122.01,70
914,1,5,6,1,0,1,3,64,1,78,76.06,85
915,1,3,0,0,0,1,3,64,0,82,72.59,76
916,1,2,5,1,0,1,3,0,1,100,108.21,89
917,1,5,6,1,0,1,4,15,1,78,76.06,137
918,1,5,5,1,0,1,2,25,0,100,122.01,70
919,1,2,3,0,0,1,3,9,1,84,76.19,75
920,1,3,3,0,0,1,6,24,0,98,91.08,70
921,1,5,5,1,0,1,3,25,0,100,122.01,70
922,1,4,6,1,0,1,2,15,0,99,83.51,113
923,1,3,2,0,0,2,7,4,0,94,78.84,70
924,1,6,6,1,0,5,3,3,0,63,76.11,70
925,1,5,2,0,0,1,2,20,1,96,75.92,55
926,1,1,5,1,0,1,2,0,0,79,92.58,89
927,1,5,2,0,0,1,5,35,1,96,75.92,140
928,1,5,1,0,0,1,7,64,1,93,75.62,108
929,1,3,2,0,0,1,2,64,1,94,78.84,85
930,1,4,6,1,0,1,2,0,0,99,83.51,113
931,1,3,3,0,0,3,3,1,1,98,91.08,125
932,1,5,4,0,0,1,6,49,1,100,121.52,139
933,1,5,4,0,0,1,2,25,0,100,121.52,70
934,1,3,5,1,0,1,2,0,0,100,111.28,129
935,1,4,0,0,0,1,3,0,0,94,77.55,94
936,1,2,0,0,0,1,2,58,3,93,73.59,99
937,1,6,0,0,0,3,2,24,0,100,78.06,70
938,1,4,3,0,0,1,3,103,1,100,89.22,85
939,1,2,6,1,0,1,2,0,1,88,79.73,99
940,1,2,4,0,0,7,2,72,0,86,108.62,121
941,1,2,5,1,0,1,7,64,1,100,108.21,148
942,1,6,6,1,0,1,3,102,3,63,76.11,84
943,1,4,4,0,0,2,2,64,3,91,89.82,96
944,1,3,5,1,0,1,2,68,3,100,111.28,40
945,1,2,1,0,0,1,3,24,0,91,75.58,70
946,1,3,4,0,0,2,2,0,1,100,107.54,119
947,1,3,1,0,0,1,3,78,1,96,76.55,64
948,1,5,6,1,0,1,5,0,3,78,76.06,95
949,1,4,5,1,0,1,6,1,1,100,120.28,139
950,1,5,0,0,0,1,2,0,1,85,74.37,85
951,1,4,3,0,0,1,3,1,1,100,89.22,115
952,1,2,4,0,0,2,3,1,1,86,108.62,89
953,1,4,4,0,0,1,2,58,3,91,89.82,99
954,1,2,4,0,0,1,2,0,1,86,108.62,125
955,1,5,0,0,0,1,6,64,1,85,74.37,86
956,1,2,3,0,0,1,3,18,1,84,76.19,67
957,1,4,6,1,0,1,3,64,1,99,83.51,81
958,1,3,0,0,0,18,2,24,0,82,72.59,70
959,1,5,5,1,0,1,3,64,3,100,122.01,135
960,1,3,1,0,0,1,2,5,0,96,76.55,65
961,1,4,5,1,0,1,7,64,3,100,120.28,178
962,1,6,0,0,0,2,3,1,0,100,78.06,67
963,1,3,0,0,0,4,2,24,0,82,72.59,70
964,1,4,1,0,0,1,1,24,0,98,76.0,70
965,1,2,6,1,0,1,3,64,0,88,79.73,85
966,1,2,4,0,0,2,2,49,1,86,108.62,112
967,1,4,1,0,0,1,3,58,1,98,76.0,89
968,1,4,6,1,0,1,3,0,0,99,83.51,103
969,1,4,0,0,0,1,3,5,0,94,77.55,65
970,1,3,5,1,0,2,6,55,1,100,111.28,130
971,1,4,5,1,0,1,2,0,1,100,120.28,135
972,1,5,1,0,0,1,2,20,1,93,75.62,55
973,1,3,5,1,0,1,6,4,0,100,111.28,70
974,1,4,4,0,0,1,3,28,1,91,89.82,82
975,1,4,0,0,0,1,3,9,1,94,77.55,67
976,1,2,0,0,0,3,3,0,0,93,73.59,85
977,1,5,1,0,0,1,2,64,1,93,75.62,81
978,1,6,6,1,0,1,4,20,1,63,76.11,62
979,1,3,5,1,0,1,6,15,0,100,111.28,100
980,1,5,2,0,0,1,2,0,1,96,75.92,85
981,1,3,6,1,0,4,3,14,0,61,76.0,70
982,1,3,0,0,0,1,6,0,0,82,72.59,99
983,1,3,6,1,0,2,5,64,1,61,76.0,104
